,index,date,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,hum,windspeed,cnt
8177,8178,2011-12-12,0,0,12,9,0,1,1,2,0.18,0.74,0.0896,220
8178,8179,2011-12-12,0,0,12,10,0,1,1,2,0.22,0.69,0.1045,105
8179,8180,2011-12-12,0,0,12,11,0,1,1,2,0.26,0.6,0.0896,115
8180,8181,2011-12-12,0,0,12,12,0,1,1,1,0.28,0.52,0.1045,145
8181,8182,2011-12-12,0,0,12,13,0,1,1,2,0.3,0.52,0.1045,166
8182,8183,2011-12-12,0,0,12,14,0,1,1,2,0.32,0.53,0.1343,111
8183,8184,2011-12-12,0,0,12,15,0,1,1,2,0.32,0.57,0.1045,132
8184,8185,2011-12-12,0,0,12,16,0,1,1,2,0.32,0.57,0.0896,214
8185,8186,2011-12-12,0,0,12,17,0,1,1,2,0.3,0.56,0.0,359
8186,8187,2011-12-12,0,0,12,18,0,1,1,1,0.3,0.56,0.0896,357
8187,8188,2011-12-12,0,0,12,19,0,1,1,1,0.28,0.61,0.0896,241
8188,8189,2011-12-12,0,0,12,20,0,1,1,1,0.3,0.56,0.0896,165
8189,8190,2011-12-12,0,0,12,21,0,1,1,1,0.26,0.81,0.0,121
8190,8191,2011-12-12,0,0,12,22,0,1,1,1,0.26,0.7,0.0,71
8191,8192,2011-12-12,0,0,12,23,0,1,1,1,0.24,0.75,0.0,45
8192,8193,2011-12-13,0,0,12,0,0,2,1,1,0.22,0.8,0.0,17
8193,8194,2011-12-13,0,0,12,1,0,2,1,1,0.2,0.8,0.0,4
8194,8195,2011-12-13,0,0,12,2,0,2,1,1,0.2,0.8,0.0,2
8195,8196,2011-12-13,0,0,12,3,0,2,1,1,0.18,0.8,0.0,3
8196,8197,2011-12-13,0,0,12,4,0,2,1,1,0.2,0.8,0.0,4
8197,8198,2011-12-13,0,0,12,5,0,2,1,1,0.18,0.86,0.0,20
8198,8199,2011-12-13,0,0,12,6,0,2,1,1,0.2,0.8,0.0,92
8199,8200,2011-12-13,0,0,12,7,0,2,1,1,0.16,0.8,0.1642,223
8200,8201,2011-12-13,0,0,12,8,0,2,1,1,0.2,0.69,0.1045,400
8201,8202,2011-12-13,0,0,12,9,0,2,1,1,0.26,0.6,0.1642,233
8202,8203,2011-12-13,0,0,12,10,0,2,1,1,0.3,0.52,0.1642,102
8203,8204,2011-12-13,0,0,12,11,0,2,1,1,0.34,0.46,0.2537,124
8204,8205,2011-12-13,0,0,12,12,0,2,1,1,0.36,0.43,0.3582,167
8205,8206,2011-12-13,0,0,12,13,0,2,1,1,0.4,0.37,0.3284,127
8206,8207,2011-12-13,0,0,12,14,0,2,1,1,0.4,0.37,0.2537,134
8207,8208,2011-12-13,0,0,12,15,0,2,1,1,0.4,0.35,0.2537,151
8208,8209,2011-12-13,0,0,12,16,0,2,1,1,0.38,0.37,0.2537,207
8209,8210,2011-12-13,0,0,12,17,0,2,1,1,0.36,0.4,0.194,398
8210,8211,2011-12-13,0,0,12,18,0,2,1,1,0.34,0.42,0.2239,382
8211,8212,2011-12-13,0,0,12,19,0,2,1,1,0.32,0.49,0.1642,267
8212,8213,2011-12-13,0,0,12,20,0,2,1,1,0.32,0.49,0.1642,161
8213,8214,2011-12-13,0,0,12,21,0,2,1,1,0.3,0.52,0.1642,139
8214,8215,2011-12-13,0,0,12,22,0,2,1,1,0.3,0.52,0.1642,107
8215,8216,2011-12-13,0,0,12,23,0,2,1,1,0.26,0.7,0.0,59
8216,8217,2011-12-14,0,0,12,0,0,3,1,1,0.26,0.75,0.0,22
8217,8218,2011-12-14,0,0,12,1,0,3,1,1,0.26,0.75,0.0,8
8218,8219,2011-12-14,0,0,12,2,0,3,1,1,0.26,0.75,0.0,2
8219,8220,2011-12-14,0,0,12,3,0,3,1,1,0.28,0.65,0.0,3
8220,8221,2011-12-14,0,0,12,4,0,3,1,1,0.26,0.75,0.0,4
8221,8222,2011-12-14,0,0,12,5,0,3,1,2,0.26,0.81,0.0,26
8222,8223,2011-12-14,0,0,12,6,0,3,1,2,0.26,0.87,0.0,87
8223,8224,2011-12-14,0,0,12,7,0,3,1,1,0.28,0.75,0.0,247
8224,8225,2011-12-14,0,0,12,8,0,3,1,2,0.26,0.87,0.0,467
8225,8226,2011-12-14,0,0,12,9,0,3,1,2,0.3,0.61,0.0,239
8226,8227,2011-12-14,0,0,12,10,0,3,1,2,0.32,0.57,0.0,142
8227,8228,2011-12-14,0,0,12,11,0,3,1,2,0.34,0.55,0.0,115
8228,8229,2011-12-14,0,0,12,12,0,3,1,2,0.36,0.57,0.0896,144
8229,8230,2011-12-14,0,0,12,13,0,3,1,2,0.36,0.57,0.1045,133
8230,8231,2011-12-14,0,0,12,14,0,3,1,2,0.38,0.54,0.0896,151
8231,8232,2011-12-14,0,0,12,15,0,3,1,2,0.38,0.54,0.1045,167
8232,8233,2011-12-14,0,0,12,16,0,3,1,2,0.38,0.54,0.1045,245
8233,8234,2011-12-14,0,0,12,17,0,3,1,2,0.36,0.57,0.1045,396
8234,8235,2011-12-14,0,0,12,18,0,3,1,2,0.36,0.62,0.1642,390
8235,8236,2011-12-14,0,0,12,19,0,3,1,2,0.36,0.62,0.1045,268
8236,8237,2011-12-14,0,0,12,20,0,3,1,2,0.34,0.66,0.1045,175
8237,8238,2011-12-14,0,0,12,21,0,3,1,2,0.34,0.66,0.1642,154
8238,8239,2011-12-14,0,0,12,22,0,3,1,1,0.34,0.66,0.1642,104
8239,8240,2011-12-14,0,0,12,23,0,3,1,1,0.32,0.7,0.1642,51
8240,8241,2011-12-15,0,0,12,0,0,4,1,1,0.32,0.7,0.1642,50
8241,8242,2011-12-15,0,0,12,1,0,4,1,2,0.32,0.7,0.1642,20
8242,8243,2011-12-15,0,0,12,2,0,4,1,2,0.32,0.7,0.1343,7
8243,8244,2011-12-15,0,0,12,3,0,4,1,2,0.32,0.7,0.1343,3
8244,8245,2011-12-15,0,0,12,4,0,4,1,2,0.32,0.7,0.2239,6
8245,8246,2011-12-15,0,0,12,5,0,4,1,2,0.32,0.7,0.2836,24
8246,8247,2011-12-15,0,0,12,6,0,4,1,1,0.32,0.66,0.194,92
8247,8248,2011-12-15,0,0,12,7,0,4,1,1,0.32,0.7,0.194,258
8248,8249,2011-12-15,0,0,12,8,0,4,1,2,0.34,0.66,0.2239,457
8249,8250,2011-12-15,0,0,12,9,0,4,1,2,0.36,0.62,0.2836,280
8250,8251,2011-12-15,0,0,12,10,0,4,1,2,0.4,0.58,0.2985,109
8251,8252,2011-12-15,0,0,12,11,0,4,1,2,0.4,0.62,0.4179,135
8252,8253,2011-12-15,0,0,12,12,0,4,1,2,0.46,0.59,0.4925,157
8253,8254,2011-12-15,0,0,12,13,0,4,1,2,0.5,0.55,0.3582,164
8254,8255,2011-12-15,0,0,12,14,0,4,1,2,0.52,0.52,0.3284,132
8255,8256,2011-12-15,0,0,12,15,0,4,1,3,0.52,0.55,0.2239,82
8256,8257,2011-12-15,0,0,12,16,0,4,1,3,0.46,0.72,0.1642,131
8257,8258,2011-12-15,0,0,12,17,0,4,1,2,0.52,0.59,0.2836,324
8258,8259,2011-12-15,0,0,12,18,0,4,1,2,0.52,0.59,0.2985,377
8259,8260,2011-12-15,0,0,12,19,0,4,1,2,0.52,0.59,0.2836,287
8260,8261,2011-12-15,0,0,12,20,0,4,1,1,0.52,0.59,0.3284,221
8261,8262,2011-12-15,0,0,12,21,0,4,1,1,0.5,0.63,0.2985,155
8262,8263,2011-12-15,0,0,12,22,0,4,1,1,0.52,0.63,0.3284,124
8263,8264,2011-12-15,0,0,12,23,0,4,1,1,0.52,0.63,0.3284,114
8264,8265,2011-12-16,0,0,12,0,0,5,1,1,0.5,0.72,0.3284,72
8265,8266,2011-12-16,0,0,12,1,0,5,1,1,0.5,0.72,0.2239,31
8266,8267,2011-12-16,0,0,12,2,0,5,1,1,0.48,0.77,0.1045,23
8267,8268,2011-12-16,0,0,12,3,0,5,1,1,0.46,0.82,0.1343,5
8268,8269,2011-12-16,0,0,12,4,0,5,1,2,0.5,0.59,0.194,5
8269,8270,2011-12-16,0,0,12,5,0,5,1,1,0.48,0.44,0.3881,26
8270,8271,2011-12-16,0,0,12,6,0,5,1,2,0.44,0.33,0.2985,82
8271,8272,2011-12-16,0,0,12,7,0,5,1,2,0.38,0.46,0.2985,231
8272,8273,2011-12-16,0,0,12,8,0,5,1,1,0.36,0.46,0.4179,459
8273,8274,2011-12-16,0,0,12,9,0,5,1,1,0.36,0.46,0.3881,243
8274,8275,2011-12-16,0,0,12,10,0,5,1,1,0.34,0.46,0.2985,132
8275,8276,2011-12-16,0,0,12,11,0,5,1,2,0.34,0.42,0.2985,144
8276,8277,2011-12-16,0,0,12,12,0,5,1,2,0.34,0.42,0.3582,173
8277,8278,2011-12-16,0,0,12,13,0,5,1,2,0.34,0.39,0.3582,137
8278,8279,2011-12-16,0,0,12,14,0,5,1,2,0.34,0.42,0.2239,128
8279,8280,2011-12-16,0,0,12,15,0,5,1,2,0.32,0.45,0.2985,153
8280,8281,2011-12-16,0,0,12,16,0,5,1,2,0.32,0.45,0.2239,224
8281,8282,2011-12-16,0,0,12,17,0,5,1,2,0.32,0.45,0.2836,365
8282,8283,2011-12-16,0,0,12,18,0,5,1,2,0.32,0.45,0.2537,295
8283,8284,2011-12-16,0,0,12,19,0,5,1,2,0.32,0.45,0.2239,214
8284,8285,2011-12-16,0,0,12,20,0,5,1,2,0.32,0.45,0.194,152
8285,8286,2011-12-16,0,0,12,21,0,5,1,2,0.32,0.45,0.1642,102
8286,8287,2011-12-16,0,0,12,22,0,5,1,2,0.3,0.49,0.1642,106
8287,8288,2011-12-16,0,0,12,23,0,5,1,2,0.3,0.49,0.1343,75
8288,8289,2011-12-17,0,0,12,0,0,6,0,1,0.3,0.49,0.2836,62
8289,8290,2011-12-17,0,0,12,1,0,6,0,2,0.3,0.52,0.2537,43
8290,8291,2011-12-17,0,0,12,2,0,6,0,2,0.28,0.56,0.2239,58
8291,8292,2011-12-17,0,0,12,3,0,6,0,1,0.26,0.6,0.194,26
8292,8293,2011-12-17,0,0,12,4,0,6,0,1,0.24,0.65,0.1642,9
8293,8294,2011-12-17,0,0,12,5,0,6,0,2,0.26,0.6,0.194,9
8294,8295,2011-12-17,0,0,12,6,0,6,0,2,0.26,0.56,0.2836,17
8295,8296,2011-12-17,0,0,12,7,0,6,0,2,0.26,0.56,0.2239,20
8296,8297,2011-12-17,0,0,12,8,0,6,0,2,0.26,0.56,0.2239,59
8297,8298,2011-12-17,0,0,12,9,0,6,0,2,0.26,0.56,0.2537,100
8298,8299,2011-12-17,0,0,12,10,0,6,0,2,0.26,0.52,0.2836,181
8299,8300,2011-12-17,0,0,12,11,0,6,0,2,0.28,0.45,0.3284,209
8300,8301,2011-12-17,0,0,12,12,0,6,0,2,0.28,0.45,0.2836,244
8301,8302,2011-12-17,0,0,12,13,0,6,0,2,0.28,0.48,0.2537,236
8302,8303,2011-12-17,0,0,12,14,0,6,0,1,0.28,0.45,0.3582,237
8303,8304,2011-12-17,0,0,12,15,0,6,0,1,0.28,0.45,0.2836,228
8304,8305,2011-12-17,0,0,12,16,0,6,0,1,0.28,0.45,0.2239,222
8305,8306,2011-12-17,0,0,12,17,0,6,0,1,0.26,0.48,0.2239,165
8306,8307,2011-12-17,0,0,12,18,0,6,0,1,0.26,0.48,0.3881,157
8307,8308,2011-12-17,0,0,12,19,0,6,0,3,0.24,0.65,0.3284,106
8308,8309,2011-12-17,0,0,12,20,0,6,0,1,0.22,0.69,0.2537,106
8309,8310,2011-12-17,0,0,12,21,0,6,0,1,0.2,0.75,0.1642,96
8310,8311,2011-12-17,0,0,12,22,0,6,0,1,0.2,0.75,0.1642,80
8311,8312,2011-12-17,0,0,12,23,0,6,0,1,0.2,0.75,0.0,69
8312,8313,2011-12-18,0,0,12,0,0,0,0,1,0.2,0.75,0.1343,71
8313,8314,2011-12-18,0,0,12,1,0,0,0,1,0.2,0.69,0.1045,46
8314,8315,2011-12-18,0,0,12,2,0,0,0,1,0.22,0.55,0.1045,41
8315,8316,2011-12-18,0,0,12,3,0,0,0,1,0.22,0.55,0.2239,18
8316,8317,2011-12-18,0,0,12,4,0,0,0,1,0.22,0.55,0.2239,1
8317,8318,2011-12-18,0,0,12,5,0,0,0,1,0.2,0.59,0.1045,5
8318,8319,2011-12-18,0,0,12,6,0,0,0,1,0.2,0.59,0.1343,3
8319,8320,2011-12-18,0,0,12,7,0,0,0,1,0.2,0.59,0.1642,12
8320,8321,2011-12-18,0,0,12,8,0,0,0,1,0.2,0.69,0.0,32
8321,8322,2011-12-18,0,0,12,9,0,0,0,1,0.22,0.64,0.1642,81
8322,8323,2011-12-18,0,0,12,10,0,0,0,1,0.24,0.6,0.2537,129
8323,8324,2011-12-18,0,0,12,11,0,0,0,2,0.24,0.6,0.2239,188
8324,8325,2011-12-18,0,0,12,12,0,0,0,1,0.26,0.6,0.2239,228
8325,8326,2011-12-18,0,0,12,13,0,0,0,1,0.3,0.49,0.2985,228
8326,8327,2011-12-18,0,0,12,14,0,0,0,1,0.3,0.49,0.2836,219
8327,8328,2011-12-18,0,0,12,15,0,0,0,1,0.32,0.45,0.2836,207
8328,8329,2011-12-18,0,0,12,16,0,0,0,1,0.28,0.48,0.2537,234
8329,8330,2011-12-18,0,0,12,17,0,0,0,1,0.28,0.46,0.1642,136
8330,8331,2011-12-18,0,0,12,18,0,0,0,1,0.28,0.45,0.194,138
8331,8332,2011-12-18,0,0,12,19,0,0,0,1,0.26,0.52,0.1343,135
8332,8333,2011-12-18,0,0,12,20,0,0,0,1,0.24,0.6,0.1045,104
8333,8334,2011-12-18,0,0,12,21,0,0,0,1,0.22,0.64,0.0,89
8334,8335,2011-12-18,0,0,12,22,0,0,0,1,0.22,0.75,0.194,49
8335,8336,2011-12-18,0,0,12,23,0,0,0,1,0.2,0.75,0.1045,37
8336,8337,2011-12-19,0,0,12,0,0,1,1,1,0.2,0.75,0.0896,17
8337,8338,2011-12-19,0,0,12,1,0,1,1,1,0.18,0.8,0.0896,11
8338,8339,2011-12-19,0,0,12,2,0,1,1,1,0.18,0.8,0.0896,3
8339,8340,2011-12-19,0,0,12,3,0,1,1,1,0.16,0.86,0.0896,3
8340,8341,2011-12-19,0,0,12,4,0,1,1,1,0.16,0.86,0.1343,4
8341,8342,2011-12-19,0,0,12,5,0,1,1,1,0.14,0.93,0.1045,21
8342,8343,2011-12-19,0,0,12,6,0,1,1,1,0.16,0.86,0.1045,68
8343,8344,2011-12-19,0,0,12,7,0,1,1,1,0.18,0.74,0.1045,191
8344,8345,2011-12-19,0,0,12,8,0,1,1,1,0.2,0.75,0.194,397
8345,8346,2011-12-19,0,0,12,9,0,1,1,1,0.22,0.69,0.2239,183
8346,8347,2011-12-19,0,0,12,10,0,1,1,1,0.24,0.67,0.194,108
8347,8348,2011-12-19,0,0,12,11,0,1,1,1,0.26,0.65,0.2537,127
8348,8349,2011-12-19,0,0,12,12,0,1,1,1,0.3,0.61,0.3284,141
8349,8350,2011-12-19,0,0,12,13,0,1,1,1,0.34,0.49,0.3284,142
8350,8351,2011-12-19,0,0,12,14,0,1,1,1,0.36,0.46,0.2239,137
8351,8352,2011-12-19,0,0,12,15,0,1,1,1,0.38,0.46,0.1642,159
8352,8353,2011-12-19,0,0,12,16,0,1,1,1,0.4,0.4,0.2537,208
8353,8354,2011-12-19,0,0,12,17,0,1,1,1,0.38,0.46,0.194,378
8354,8355,2011-12-19,0,0,12,18,0,1,1,1,0.36,0.5,0.194,354
8355,8356,2011-12-19,0,0,12,19,0,1,1,2,0.36,0.53,0.1642,251
8356,8357,2011-12-19,0,0,12,20,0,1,1,1,0.4,0.4,0.1642,206
8357,8358,2011-12-19,0,0,12,21,0,1,1,2,0.36,0.53,0.1343,127
8358,8359,2011-12-19,0,0,12,22,0,1,1,2,0.36,0.57,0.1642,107
8359,8360,2011-12-19,0,0,12,23,0,1,1,1,0.36,0.53,0.1642,60
8360,8361,2011-12-20,0,0,12,0,0,2,1,1,0.36,0.57,0.1045,21
8361,8362,2011-12-20,0,0,12,1,0,2,1,1,0.36,0.53,0.0,6
8362,8363,2011-12-20,0,0,12,2,0,2,1,2,0.34,0.61,0.0,11
8363,8364,2011-12-20,0,0,12,3,0,2,1,2,0.34,0.61,0.0,2
8364,8365,2011-12-20,0,0,12,4,0,2,1,2,0.36,0.53,0.1045,4
8365,8366,2011-12-20,0,0,12,5,0,2,1,2,0.36,0.57,0.0,15
8366,8367,2011-12-20,0,0,12,6,0,2,1,2,0.36,0.57,0.0,72
8367,8368,2011-12-20,0,0,12,7,0,2,1,2,0.36,0.62,0.0,268
8368,8369,2011-12-20,0,0,12,8,0,2,1,2,0.42,0.54,0.0896,432
8369,8370,2011-12-20,0,0,12,9,0,2,1,2,0.36,0.66,0.0,259
8370,8371,2011-12-20,0,0,12,10,0,2,1,2,0.42,0.58,0.194,129
8371,8372,2011-12-20,0,0,12,11,0,2,1,2,0.4,0.62,0.1642,129
8372,8373,2011-12-20,0,0,12,12,0,2,1,2,0.44,0.54,0.1343,175
8373,8374,2011-12-20,0,0,12,13,0,2,1,2,0.44,0.54,0.1343,181
8374,8375,2011-12-20,0,0,12,14,0,2,1,2,0.44,0.58,0.1045,138
8375,8376,2011-12-20,0,0,12,15,0,2,1,2,0.44,0.54,0.0,154
8376,8377,2011-12-20,0,0,12,16,0,2,1,1,0.44,0.54,0.0,238
8377,8378,2011-12-20,0,0,12,17,0,2,1,1,0.4,0.62,0.1642,431
8378,8379,2011-12-20,0,0,12,18,0,2,1,1,0.38,0.66,0.194,411
8379,8380,2011-12-20,0,0,12,19,0,2,1,1,0.38,0.66,0.0,224
8380,8381,2011-12-20,0,0,12,20,0,2,1,1,0.36,0.66,0.0,147
8381,8382,2011-12-20,0,0,12,21,0,2,1,1,0.36,0.66,0.0896,143
8382,8383,2011-12-20,0,0,12,22,0,2,1,2,0.36,0.66,0.0,107
8383,8384,2011-12-20,0,0,12,23,0,2,1,2,0.38,0.62,0.0,53
8384,8385,2011-12-21,0,0,12,0,0,3,1,2,0.34,0.71,0.1343,25
8385,8386,2011-12-21,0,0,12,1,0,3,1,2,0.36,0.66,0.1045,11
8386,8387,2011-12-21,0,0,12,2,0,3,1,2,0.36,0.71,0.0,4
8387,8388,2011-12-21,0,0,12,3,0,3,1,2,0.36,0.71,0.0,2
8388,8389,2011-12-21,0,0,12,4,0,3,1,2,0.36,0.71,0.0,2
8389,8390,2011-12-21,0,0,12,5,0,3,1,2,0.38,0.82,0.1045,28
8390,8391,2011-12-21,0,0,12,6,0,3,1,2,0.36,0.87,0.0,76
8391,8392,2011-12-21,0,0,12,7,0,3,1,2,0.36,0.87,0.1045,229
8392,8393,2011-12-21,0,0,12,8,0,3,1,3,0.36,0.93,0.0,405
8393,8394,2011-12-21,0,0,12,9,0,3,1,2,0.4,0.87,0.2239,234
8394,8395,2011-12-21,0,0,12,10,0,3,1,2,0.48,0.82,0.4179,89
8395,8396,2011-12-21,0,0,12,11,0,3,1,2,0.48,0.82,0.4179,56
8396,8397,2011-12-21,0,0,12,12,0,3,1,3,0.46,0.88,0.3881,61
8397,8398,2011-12-21,0,0,12,13,0,3,1,3,0.44,0.94,0.2985,58
8398,8399,2011-12-21,0,0,12,14,0,3,1,2,0.48,0.88,0.3582,51
8399,8400,2011-12-21,0,0,12,15,0,3,1,2,0.48,0.88,0.3881,61
8400,8401,2011-12-21,0,0,12,16,0,3,1,3,0.44,1.0,0.3284,101
8401,8402,2011-12-21,0,0,12,17,0,3,1,3,0.44,1.0,0.3284,229
8402,8403,2011-12-21,0,0,12,18,0,3,1,2,0.44,1.0,0.2985,280
8403,8404,2011-12-21,0,0,12,19,0,3,1,2,0.5,0.94,0.3284,209
8404,8405,2011-12-21,0,0,12,20,0,3,1,2,0.5,0.94,0.3582,167
8405,8406,2011-12-21,0,0,12,21,0,3,1,1,0.5,0.88,0.2836,123
8406,8407,2011-12-21,0,0,12,22,0,3,1,1,0.5,0.88,0.2537,105
8407,8408,2011-12-21,0,0,12,23,0,3,1,1,0.5,0.88,0.194,54
8408,8409,2011-12-22,0,0,12,0,0,4,1,2,0.5,0.82,0.1045,27
8409,8410,2011-12-22,0,0,12,1,0,4,1,1,0.44,0.94,0.0896,15
8410,8411,2011-12-22,0,0,12,2,0,4,1,1,0.48,0.82,0.1045,11
8411,8412,2011-12-22,0,0,12,3,0,4,1,1,0.44,0.67,0.1642,6
8412,8413,2011-12-22,0,0,12,4,0,4,1,1,0.38,0.82,0.1343,3
8413,8414,2011-12-22,0,0,12,5,0,4,1,1,0.38,0.82,0.0,16
8414,8415,2011-12-22,0,0,12,6,0,4,1,1,0.36,0.87,0.0,64
8415,8416,2011-12-22,0,0,12,7,0,4,1,1,0.34,0.93,0.0,186
8416,8417,2011-12-22,0,0,12,8,0,4,1,2,0.36,0.87,0.0,343
8417,8418,2011-12-22,0,0,12,9,0,4,1,2,0.38,0.87,0.0896,228
8418,8419,2011-12-22,0,0,12,10,0,4,1,2,0.4,0.82,0.0896,141
8419,8420,2011-12-22,0,0,12,11,0,4,1,2,0.44,0.77,0.0,145
8420,8421,2011-12-22,0,0,12,12,0,4,1,2,0.48,0.55,0.0,202
8421,8422,2011-12-22,0,0,12,13,0,4,1,2,0.46,0.63,0.0,188
8422,8423,2011-12-22,0,0,12,14,0,4,1,2,0.46,0.63,0.0,159
8423,8424,2011-12-22,0,0,12,15,0,4,1,2,0.48,0.59,0.0,214
8424,8425,2011-12-22,0,0,12,16,0,4,1,2,0.46,0.63,0.0,256
8425,8426,2011-12-22,0,0,12,17,0,4,1,2,0.44,0.67,0.1642,356
8426,8427,2011-12-22,0,0,12,18,0,4,1,2,0.44,0.62,0.0896,288
8427,8428,2011-12-22,0,0,12,19,0,4,1,2,0.44,0.62,0.0,142
8428,8429,2011-12-22,0,0,12,20,0,4,1,3,0.42,0.71,0.0,33
8429,8430,2011-12-22,0,0,12,21,0,4,1,3,0.42,0.71,0.0,17
8430,8431,2011-12-22,0,0,12,22,0,4,1,3,0.36,0.93,0.1045,17
8431,8432,2011-12-22,0,0,12,23,0,4,1,3,0.4,0.87,0.0,11
8432,8433,2011-12-23,0,0,12,0,0,5,1,3,0.4,0.87,0.194,9
8433,8434,2011-12-23,0,0,12,1,0,5,1,3,0.4,0.87,0.194,12
8434,8435,2011-12-23,0,0,12,2,0,5,1,3,0.38,0.94,0.1343,13
8435,8436,2011-12-23,0,0,12,3,0,5,1,3,0.38,0.94,0.1343,4
8436,8437,2011-12-23,0,0,12,4,0,5,1,3,0.38,0.94,0.2836,2
8437,8438,2011-12-23,0,0,12,5,0,5,1,1,0.36,0.93,0.194,8
8438,8439,2011-12-23,0,0,12,6,0,5,1,1,0.38,0.82,0.2537,40
8439,8440,2011-12-23,0,0,12,7,0,5,1,1,0.38,0.82,0.2239,92
8440,8441,2011-12-23,0,0,12,8,0,5,1,1,0.4,0.76,0.2537,182
8441,8442,2011-12-23,0,0,12,9,0,5,1,1,0.4,0.66,0.2985,156
8442,8443,2011-12-23,0,0,12,10,0,5,1,1,0.4,0.62,0.3582,104
8443,8444,2011-12-23,0,0,12,11,0,5,1,1,0.4,0.58,0.4478,174
8444,8445,2011-12-23,0,0,12,12,0,5,1,1,0.4,0.54,0.5224,170
8445,8446,2011-12-23,0,0,12,13,0,5,1,1,0.4,0.5,0.4627,194
8446,8447,2011-12-23,0,0,12,14,0,5,1,1,0.4,0.54,0.4179,200
8447,8448,2011-12-23,0,0,12,15,0,5,1,1,0.38,0.54,0.3582,203
8448,8449,2011-12-23,0,0,12,16,0,5,1,1,0.38,0.5,0.2985,181
8449,8450,2011-12-23,0,0,12,17,0,5,1,1,0.36,0.53,0.2239,140
8450,8451,2011-12-23,0,0,12,18,0,5,1,1,0.36,0.5,0.2537,95
8451,8452,2011-12-23,0,0,12,19,0,5,1,1,0.34,0.53,0.194,76
8452,8453,2011-12-23,0,0,12,20,0,5,1,1,0.32,0.61,0.3284,50
8453,8454,2011-12-23,0,0,12,21,0,5,1,1,0.32,0.61,0.2239,32
8454,8455,2011-12-23,0,0,12,22,0,5,1,1,0.32,0.66,0.194,47
8455,8456,2011-12-23,0,0,12,23,0,5,1,1,0.32,0.66,0.1343,25
8456,8457,2011-12-24,0,0,12,0,0,6,0,2,0.32,0.7,0.1642,23
8457,8458,2011-12-24,0,0,12,1,0,6,0,2,0.32,0.66,0.0,16
8458,8459,2011-12-24,0,0,12,2,0,6,0,2,0.32,0.66,0.0896,26
8459,8460,2011-12-24,0,0,12,3,0,6,0,2,0.32,0.7,0.0896,5
8460,8461,2011-12-24,0,0,12,4,0,6,0,2,0.32,0.66,0.1642,3
8461,8462,2011-12-24,0,0,12,5,0,6,0,2,0.32,0.66,0.1642,4
8462,8463,2011-12-24,0,0,12,6,0,6,0,2,0.3,0.75,0.1642,10
8463,8464,2011-12-24,0,0,12,7,0,6,0,1,0.3,0.7,0.3582,10
8464,8465,2011-12-24,0,0,12,8,0,6,0,1,0.28,0.7,0.194,27
8465,8466,2011-12-24,0,0,12,9,0,6,0,1,0.3,0.45,0.4179,56
8466,8467,2011-12-24,0,0,12,10,0,6,0,1,0.3,0.42,0.4925,56
8467,8468,2011-12-24,0,0,12,11,0,6,0,1,0.32,0.39,0.3582,71
8468,8469,2011-12-24,0,0,12,12,0,6,0,1,0.34,0.39,0.2836,94
8469,8470,2011-12-24,0,0,12,13,0,6,0,1,0.34,0.39,0.2985,121
8470,8471,2011-12-24,0,0,12,14,0,6,0,1,0.34,0.39,0.2985,85
8471,8472,2011-12-24,0,0,12,15,0,6,0,1,0.32,0.39,0.2239,97
8472,8473,2011-12-24,0,0,12,16,0,6,0,1,0.32,0.42,0.194,99
8473,8474,2011-12-24,0,0,12,17,0,6,0,1,0.28,0.45,0.1343,68
8474,8475,2011-12-24,0,0,12,18,0,6,0,1,0.3,0.42,0.0896,35
8475,8476,2011-12-24,0,0,12,19,0,6,0,1,0.3,0.52,0.0896,25
8476,8477,2011-12-24,0,0,12,20,0,6,0,1,0.26,0.56,0.1343,24
8477,8478,2011-12-24,0,0,12,21,0,6,0,1,0.26,0.56,0.1642,19
8478,8479,2011-12-24,0,0,12,22,0,6,0,1,0.24,0.52,0.0,20
8479,8480,2011-12-24,0,0,12,23,0,6,0,1,0.24,0.56,0.0,17
8480,8481,2011-12-25,0,0,12,0,0,0,0,1,0.24,0.6,0.194,6
8481,8482,2011-12-25,0,0,12,1,0,0,0,1,0.22,0.69,0.1343,4
8482,8483,2011-12-25,0,0,12,2,0,0,0,1,0.22,0.75,0.0896,2
8483,8484,2011-12-25,0,0,12,3,0,0,0,1,0.22,0.72,0.0,4
8484,8485,2011-12-25,0,0,12,5,0,0,0,1,0.2,0.75,0.1045,1
8485,8486,2011-12-25,0,0,12,6,0,0,0,1,0.2,0.75,0.1045,1
8486,8487,2011-12-25,0,0,12,7,0,0,0,1,0.22,0.8,0.1045,4
8487,8488,2011-12-25,0,0,12,8,0,0,0,1,0.2,0.8,0.1642,5
8488,8489,2011-12-25,0,0,12,9,0,0,0,1,0.24,0.87,0.1642,23
8489,8490,2011-12-25,0,0,12,10,0,0,0,1,0.26,0.81,0.2537,43
8490,8491,2011-12-25,0,0,12,11,0,0,0,1,0.3,0.7,0.1642,85
8491,8492,2011-12-25,0,0,12,12,0,0,0,1,0.3,0.75,0.2985,66
8492,8493,2011-12-25,0,0,12,13,0,0,0,1,0.32,0.7,0.2537,79
8493,8494,2011-12-25,0,0,12,14,0,0,0,1,0.34,0.61,0.2537,86
8494,8495,2011-12-25,0,0,12,15,0,0,0,1,0.34,0.61,0.194,91
8495,8496,2011-12-25,0,0,12,16,0,0,0,1,0.36,0.57,0.1045,86
